Id,SalePrice
1649,130972.93345073101
1650,85537.13085763136
1651,85537.13085763136
1652,176408.73604383066
1653,176408.73604383066
1654,176408.73604383066
1655,221844.53863693032
1656,176408.73604383066
1657,176408.73604383066
1658,176408.73604383066
1659,221844.53863693032
1660,130972.93345073101
1661,312716.1438231296
1662,312716.1438231296
1663,312716.1438231296
1664,358151.94641622924
1665,312716.1438231296
1666,267280.34123002994
1667,267280.34123002994
1668,312716.1438231296
1669,312716.1438231296
1670,312716.1438231296
1671,221844.53863693032
1672,312716.1438231296
1673,267280.34123002994
1674,267280.34123002994
1675,176408.73604383066
1676,176408.73604383066
1677,221844.53863693032
1678,358151.94641622924
1679,267280.34123002994
1680,312716.1438231296
1681,312716.1438231296
1682,267280.34123002994
1683,221844.53863693032
1684,221844.53863693032
1685,176408.73604383066
1686,221844.53863693032
1687,221844.53863693032
1688,221844.53863693032
1689,221844.53863693032
1690,221844.53863693032
1691,221844.53863693032
1692,267280.34123002994
1693,221844.53863693032
1694,176408.73604383066
1695,221844.53863693032
1696,221844.53863693032
1697,221844.53863693032
1698,267280.34123002994
1699,267280.34123002994
1700,221844.53863693032
1701,267280.34123002994
1702,267280.34123002994
1703,267280.34123002994
1704,267280.34123002994
1705,267280.34123002994
1706,312716.1438231296
1707,221844.53863693032
1708,221844.53863693032
1709,312716.1438231296
1710,267280.34123002994
1711,267280.34123002994
1712,267280.34123002994
1713,221844.53863693032
1714,221844.53863693032
1715,221844.53863693032
1716,221844.53863693032
1717,221844.53863693032
1718,176408.73604383066
1719,221844.53863693032
1720,267280.34123002994
1721,221844.53863693032
1722,130972.93345073101
1723,130972.93345073101
1724,221844.53863693032
1725,221844.53863693032
1726,176408.73604383066
1727,176408.73604383066
1728,221844.53863693032
1729,176408.73604383066
1730,176408.73604383066
1731,130972.93345073101
1732,130972.93345073101
1733,130972.93345073101
1734,130972.93345073101
1735,130972.93345073101
1736,130972.93345073101
1737,267280.34123002994
1738,221844.53863693032
1739,221844.53863693032
1740,176408.73604383066
1741,176408.73604383066
1742,176408.73604383066
1743,221844.53863693032
1744,267280.34123002994
1745,221844.53863693032
1746,267280.34123002994
1747,221844.53863693032
1748,176408.73604383066
1749,130972.93345073101
1750,176408.73604383066
1751,221844.53863693032
1752,130972.93345073101
1753,130972.93345073101
1754,221844.53863693032
1755,176408.73604383066
1756,85537.13085763136
1757,130972.93345073101
1758,85537.13085763136
1759,130972.93345073101
1760,130972.93345073101
1761,130972.93345073101
1762,130972.93345073101
1763,176408.73604383066
1764,130972.93345073101
1765,176408.73604383066
1766,176408.73604383066
1767,176408.73604383066
1768,130972.93345073101
1769,221844.53863693032
1770,176408.73604383066
1771,130972.93345073101
1772,130972.93345073101
1773,85537.13085763136
1774,130972.93345073101
1775,176408.73604383066
1776,130972.93345073101
1777,130972.93345073101
1778,130972.93345073101
1779,130972.93345073101
1780,221844.53863693032
1781,130972.93345073101
1782,40101.32826453171
1783,130972.93345073101
1784,85537.13085763136
1785,130972.93345073101
1786,85537.13085763136
1787,221844.53863693032
1788,-5334.474328567943
1789,130972.93345073101
1790,40101.32826453171
1791,176408.73604383066
1792,176408.73604383066
1793,176408.73604383066
1794,176408.73604383066
1795,176408.73604383066
1796,176408.73604383066
1797,176408.73604383066
1798,130972.93345073101
1799,130972.93345073101
1800,130972.93345073101
1801,85537.13085763136
1802,176408.73604383066
1803,176408.73604383066
1804,130972.93345073101
1805,176408.73604383066
1806,176408.73604383066
1807,176408.73604383066
1808,130972.93345073101
1809,130972.93345073101
1810,130972.93345073101
1811,85537.13085763136
1812,130972.93345073101
1813,130972.93345073101
1814,85537.13085763136
1815,-5334.474328567943
1816,130972.93345073101
1817,85537.13085763136
1818,176408.73604383066
1819,176408.73604383066
1820,85537.13085763136
1821,176408.73604383066
1822,176408.73604383066
1823,40101.32826453171
1824,176408.73604383066
1825,130972.93345073101
1826,130972.93345073101
1827,130972.93345073101
1828,130972.93345073101
1829,130972.93345073101
1830,176408.73604383066
1831,221844.53863693032
1832,130972.93345073101
1833,176408.73604383066
1834,176408.73604383066
1835,221844.53863693032
1836,176408.73604383066
1837,85537.13085763136
1838,176408.73604383066
1839,85537.13085763136
1840,130972.93345073101
1841,130972.93345073101
1842,130972.93345073101
1843,130972.93345073101
1844,176408.73604383066
1845,130972.93345073101
1846,176408.73604383066
1847,130972.93345073101
1848,-5334.474328567943
1849,85537.13085763136
1850,130972.93345073101
1851,176408.73604383066
1852,130972.93345073101
1853,130972.93345073101
1854,221844.53863693032
1855,176408.73604383066
1856,221844.53863693032
1857,130972.93345073101
1858,130972.93345073101
1859,130972.93345073101
1860,130972.93345073101
1861,130972.93345073101
1862,221844.53863693032
1863,221844.53863693032
1864,221844.53863693032
1865,312716.1438231296
1866,312716.1438231296
1867,267280.34123002994
1868,267280.34123002994
1869,221844.53863693032
1870,267280.34123002994
1871,267280.34123002994
1872,176408.73604383066
1873,221844.53863693032
1874,130972.93345073101
1875,221844.53863693032
1876,176408.73604383066
1877,221844.53863693032
1878,221844.53863693032
1879,130972.93345073101
1880,130972.93345073101
1881,221844.53863693032
1882,267280.34123002994
1883,221844.53863693032
1884,221844.53863693032
1885,267280.34123002994
1886,267280.34123002994
1887,221844.53863693032
1888,267280.34123002994
1889,176408.73604383066
1890,85537.13085763136
1891,176408.73604383066
1892,85537.13085763136
1893,130972.93345073101
1894,130972.93345073101
1895,130972.93345073101
1896,130972.93345073101
1897,130972.93345073101
1898,176408.73604383066
1899,176408.73604383066
1900,221844.53863693032
1901,130972.93345073101
1902,130972.93345073101
1903,221844.53863693032
1904,130972.93345073101
1905,176408.73604383066
1906,130972.93345073101
1907,176408.73604383066
1908,176408.73604383066
1909,176408.73604383066
1910,176408.73604383066
1911,176408.73604383066
1912,221844.53863693032
1913,130972.93345073101
1914,85537.13085763136
1915,267280.34123002994
1916,-5334.474328567943
1917,267280.34123002994
1918,176408.73604383066
1919,176408.73604383066
1920,130972.93345073101
1921,312716.1438231296
1922,312716.1438231296
1923,176408.73604383066
1924,221844.53863693032
1925,221844.53863693032
1926,312716.1438231296
1927,130972.93345073101
1928,130972.93345073101
1929,130972.93345073101
1930,176408.73604383066
1931,130972.93345073101
1932,130972.93345073101
1933,130972.93345073101
1934,176408.73604383066
1935,176408.73604383066
1936,176408.73604383066
1937,176408.73604383066
1938,130972.93345073101
1939,267280.34123002994
1940,267280.34123002994
1941,176408.73604383066
1942,176408.73604383066
1943,267280.34123002994
1944,267280.34123002994
1945,312716.1438231296
1946,176408.73604383066
1947,312716.1438231296
1948,176408.73604383066
1949,221844.53863693032
1950,221844.53863693032
1951,221844.53863693032
1952,221844.53863693032
1953,176408.73604383066
1954,221844.53863693032
1955,130972.93345073101
1956,221844.53863693032
1957,176408.73604383066
1958,267280.34123002994
1959,130972.93345073101
1960,85537.13085763136
1961,130972.93345073101
1962,176408.73604383066
1963,176408.73604383066
1964,130972.93345073101
1965,176408.73604383066
1966,221844.53863693032
1967,267280.34123002994
1968,267280.34123002994
1969,312716.1438231296
1970,312716.1438231296
1971,358151.94641622924
1972,312716.1438231296
1973,267280.34123002994
1974,267280.34123002994
1975,358151.94641622924
1976,267280.34123002994
1977,267280.34123002994
1978,267280.34123002994
1979,312716.1438231296
1980,221844.53863693032
1981,312716.1438231296
1982,267280.34123002994
1983,267280.34123002994
1984,221844.53863693032
1985,221844.53863693032
1986,221844.53863693032
1987,221844.53863693032
1988,176408.73604383066
1989,221844.53863693032
1990,221844.53863693032
1991,221844.53863693032
1992,221844.53863693032
1993,221844.53863693032
1994,221844.53863693032
1995,221844.53863693032
1996,267280.34123002994
1997,312716.1438231296
1998,267280.34123002994
1999,221844.53863693032
2000,267280.34123002994
2001,221844.53863693032
2002,221844.53863693032
2003,267280.34123002994
2004,267280.34123002994
2005,267280.34123002994
2006,267280.34123002994
2007,267280.34123002994
2008,221844.53863693032
2009,176408.73604383066
2010,221844.53863693032
2011,176408.73604383066
2012,221844.53863693032
2013,176408.73604383066
2014,176408.73604383066
2015,221844.53863693032
2016,176408.73604383066
2017,221844.53863693032
2018,130972.93345073101
2019,130972.93345073101
2020,130972.93345073101
2021,130972.93345073101
2022,176408.73604383066
2023,130972.93345073101
2024,176408.73604383066
2025,312716.1438231296
2026,221844.53863693032
2027,176408.73604383066
2028,221844.53863693032
2029,176408.73604383066
2030,312716.1438231296
2031,312716.1438231296
2032,312716.1438231296
2033,312716.1438231296
2034,221844.53863693032
2035,221844.53863693032
2036,267280.34123002994
2037,267280.34123002994
2038,358151.94641622924
2039,267280.34123002994
2040,312716.1438231296
2041,267280.34123002994
2042,221844.53863693032
2043,176408.73604383066
2044,176408.73604383066
2045,221844.53863693032
2046,130972.93345073101
2047,130972.93345073101
2048,130972.93345073101
2049,130972.93345073101
2050,221844.53863693032
2051,130972.93345073101
2052,130972.93345073101
2053,130972.93345073101
2054,85537.13085763136
2055,130972.93345073101
2056,130972.93345073101
2057,130972.93345073101
2058,176408.73604383066
2059,130972.93345073101
2060,130972.93345073101
2061,176408.73604383066
2062,130972.93345073101
2063,130972.93345073101
2064,130972.93345073101
2065,130972.93345073101
2066,176408.73604383066
2067,130972.93345073101
2068,130972.93345073101
2069,85537.13085763136
2070,130972.93345073101
2071,85537.13085763136
2072,130972.93345073101
2073,130972.93345073101
2074,221844.53863693032
2075,176408.73604383066
2076,130972.93345073101
2077,130972.93345073101
2078,130972.93345073101
2079,176408.73604383066
2080,176408.73604383066
2081,176408.73604383066
2082,130972.93345073101
2083,130972.93345073101
2084,130972.93345073101
2085,130972.93345073101
2086,176408.73604383066
2087,130972.93345073101
2088,130972.93345073101
2089,130972.93345073101
2090,176408.73604383066
2091,85537.13085763136
2092,85537.13085763136
2093,130972.93345073101
2094,221844.53863693032
2095,176408.73604383066
2096,130972.93345073101
2097,130972.93345073101
2098,130972.93345073101
2099,-5334.474328567943
2100,40101.32826453171
2101,130972.93345073101
2102,221844.53863693032
2103,130972.93345073101
2104,130972.93345073101
2105,130972.93345073101
2106,-5334.474328567943
2107,221844.53863693032
2108,130972.93345073101
2109,85537.13085763136
2110,130972.93345073101
2111,221844.53863693032
2112,130972.93345073101
2113,130972.93345073101
2114,176408.73604383066
2115,176408.73604383066
2116,130972.93345073101
2117,176408.73604383066
2118,176408.73604383066
2119,176408.73604383066
2120,130972.93345073101
2121,85537.13085763136
2122,85537.13085763136
2123,130972.93345073101
2124,221844.53863693032
2125,130972.93345073101
2126,176408.73604383066
2127,176408.73604383066
2128,176408.73604383066
2129,176408.73604383066
2130,176408.73604383066
2131,176408.73604383066
2132,130972.93345073101
2133,176408.73604383066
2134,176408.73604383066
2135,130972.93345073101
2136,40101.32826453171
2137,130972.93345073101
2138,130972.93345073101
2139,176408.73604383066
2140,130972.93345073101
2141,176408.73604383066
2142,130972.93345073101
2143,130972.93345073101
2144,130972.93345073101
2145,130972.93345073101
2146,176408.73604383066
2147,130972.93345073101
2148,130972.93345073101
2149,130972.93345073101
2150,221844.53863693032
2151,221844.53863693032
2152,130972.93345073101
2153,130972.93345073101
2154,130972.93345073101
2155,176408.73604383066
2156,176408.73604383066
2157,221844.53863693032
2158,221844.53863693032
2159,221844.53863693032
2160,221844.53863693032
2161,267280.34123002994
2162,312716.1438231296
2163,312716.1438231296
2164,267280.34123002994
2165,176408.73604383066
2166,130972.93345073101
2167,221844.53863693032
2168,176408.73604383066
2169,221844.53863693032
2170,221844.53863693032
2171,130972.93345073101
2172,130972.93345073101
2173,130972.93345073101
2174,221844.53863693032
2175,312716.1438231296
2176,267280.34123002994
2177,221844.53863693032
2178,267280.34123002994
2179,176408.73604383066
2180,176408.73604383066
2181,221844.53863693032
2182,221844.53863693032
2183,221844.53863693032
2184,130972.93345073101
2185,130972.93345073101
2186,176408.73604383066
2187,176408.73604383066
2188,176408.73604383066
2189,130972.93345073101
2190,85537.13085763136
2191,85537.13085763136
2192,85537.13085763136
2193,130972.93345073101
2194,130972.93345073101
2195,85537.13085763136
2196,85537.13085763136
2197,85537.13085763136
2198,221844.53863693032
2199,176408.73604383066
2200,176408.73604383066
2201,176408.73604383066
2202,267280.34123002994
2203,176408.73604383066
2204,130972.93345073101
2205,130972.93345073101
2206,176408.73604383066
2207,267280.34123002994
2208,221844.53863693032
2209,130972.93345073101
2210,176408.73604383066
2211,176408.73604383066
2212,176408.73604383066
2213,130972.93345073101
2214,130972.93345073101
2215,130972.93345073101
2216,130972.93345073101
2217,-50770.276921667595
2218,85537.13085763136
2219,85537.13085763136
2220,85537.13085763136
2221,267280.34123002994
2222,221844.53863693032
2223,221844.53863693032
2224,221844.53863693032
2225,130972.93345073101
2226,85537.13085763136
2227,221844.53863693032
2228,267280.34123002994
2229,267280.34123002994
2230,130972.93345073101
2231,221844.53863693032
2232,176408.73604383066
2233,176408.73604383066
2234,267280.34123002994
2235,176408.73604383066
2236,267280.34123002994
2237,267280.34123002994
2238,221844.53863693032
2239,130972.93345073101
2240,176408.73604383066
2241,85537.13085763136
2242,130972.93345073101
2243,130972.93345073101
2244,85537.13085763136
2245,85537.13085763136
2246,130972.93345073101
2247,176408.73604383066
2248,130972.93345073101
2249,130972.93345073101
2250,130972.93345073101
2251,130972.93345073101
2252,176408.73604383066
2253,176408.73604383066
2254,176408.73604383066
2255,176408.73604383066
2256,221844.53863693032
2257,176408.73604383066
2258,221844.53863693032
2259,176408.73604383066
2260,176408.73604383066
2261,267280.34123002994
2262,267280.34123002994
2263,267280.34123002994
2264,312716.1438231296
2265,130972.93345073101
2266,312716.1438231296
2267,267280.34123002994
2268,358151.94641622924
2269,176408.73604383066
2270,221844.53863693032
2271,221844.53863693032
2272,221844.53863693032
2273,176408.73604383066
2274,176408.73604383066
2275,176408.73604383066
2276,221844.53863693032
2277,176408.73604383066
2278,130972.93345073101
2279,130972.93345073101
2280,85537.13085763136
2281,176408.73604383066
2282,176408.73604383066
2283,176408.73604383066
2284,176408.73604383066
2285,221844.53863693032
2286,130972.93345073101
2287,312716.1438231296
2288,267280.34123002994
2289,267280.34123002994
2290,312716.1438231296
2291,267280.34123002994
2292,358151.94641622924
2293,312716.1438231296
2294,312716.1438231296
2295,358151.94641622924
2296,267280.34123002994
2297,267280.34123002994
2298,312716.1438231296
2299,267280.34123002994
2300,267280.34123002994
2301,267280.34123002994
2302,221844.53863693032
2303,267280.34123002994
2304,267280.34123002994
2305,176408.73604383066
2306,176408.73604383066
2307,176408.73604383066
2308,267280.34123002994
2309,312716.1438231296
2310,267280.34123002994
2311,221844.53863693032
2312,176408.73604383066
2313,176408.73604383066
2314,221844.53863693032
2315,176408.73604383066
2316,176408.73604383066
2317,176408.73604383066
2318,176408.73604383066
2319,221844.53863693032
2320,221844.53863693032
2321,267280.34123002994
2322,221844.53863693032
2323,221844.53863693032
2324,221844.53863693032
2325,221844.53863693032
2326,221844.53863693032
2327,221844.53863693032
2328,221844.53863693032
2329,176408.73604383066
2330,176408.73604383066
2331,267280.34123002994
2332,312716.1438231296
2333,267280.34123002994
2334,221844.53863693032
2335,267280.34123002994
2336,267280.34123002994
2337,221844.53863693032
2338,267280.34123002994
2339,267280.34123002994
2340,358151.94641622924
2341,221844.53863693032
2342,267280.34123002994
2343,221844.53863693032
2344,221844.53863693032
2345,267280.34123002994
2346,267280.34123002994
2347,221844.53863693032
2348,267280.34123002994
2349,130972.93345073101
2350,267280.34123002994
2351,267280.34123002994
2352,267280.34123002994
2353,176408.73604383066
2354,176408.73604383066
2355,221844.53863693032
2356,130972.93345073101
2357,221844.53863693032
2358,176408.73604383066
2359,176408.73604383066
2360,130972.93345073101
2361,130972.93345073101
2362,221844.53863693032
2363,130972.93345073101
2364,176408.73604383066
2365,267280.34123002994
2366,267280.34123002994
2367,267280.34123002994
2368,221844.53863693032
2369,267280.34123002994
2370,176408.73604383066
2371,176408.73604383066
2372,221844.53863693032
2373,267280.34123002994
2374,267280.34123002994
2375,267280.34123002994
2376,221844.53863693032
2377,267280.34123002994
2378,176408.73604383066
2379,176408.73604383066
2380,176408.73604383066
2381,176408.73604383066
2382,221844.53863693032
2383,221844.53863693032
2384,221844.53863693032
2385,176408.73604383066
2386,176408.73604383066
2387,130972.93345073101
2388,85537.13085763136
2389,130972.93345073101
2390,130972.93345073101
2391,130972.93345073101
2392,130972.93345073101
2393,221844.53863693032
2394,176408.73604383066
2395,176408.73604383066
2396,176408.73604383066
2397,176408.73604383066
2398,130972.93345073101
2399,40101.32826453171
2400,40101.32826453171
2401,130972.93345073101
2402,130972.93345073101
2403,130972.93345073101
2404,130972.93345073101
2405,176408.73604383066
2406,176408.73604383066
2407,130972.93345073101
2408,130972.93345073101
2409,130972.93345073101
2410,176408.73604383066
2411,130972.93345073101
2412,130972.93345073101
2413,130972.93345073101
2414,130972.93345073101
2415,130972.93345073101
2416,176408.73604383066
2417,176408.73604383066
2418,130972.93345073101
2419,85537.13085763136
2420,130972.93345073101
2421,85537.13085763136
2422,130972.93345073101
2423,85537.13085763136
2424,130972.93345073101
2425,130972.93345073101
2426,85537.13085763136
2427,130972.93345073101
2428,221844.53863693032
2429,130972.93345073101
2430,176408.73604383066
2431,130972.93345073101
2432,130972.93345073101
2433,130972.93345073101
2434,130972.93345073101
2435,130972.93345073101
2436,130972.93345073101
2437,130972.93345073101
2438,130972.93345073101
2439,130972.93345073101
2440,176408.73604383066
2441,130972.93345073101
2442,130972.93345073101
2443,130972.93345073101
2444,130972.93345073101
2445,85537.13085763136
2446,85537.13085763136
2447,267280.34123002994
2448,176408.73604383066
2449,130972.93345073101
2450,176408.73604383066
2451,130972.93345073101
2452,221844.53863693032
2453,85537.13085763136
2454,85537.13085763136
2455,130972.93345073101
2456,130972.93345073101
2457,130972.93345073101
2458,176408.73604383066
2459,130972.93345073101
2460,176408.73604383066
2461,130972.93345073101
2462,130972.93345073101
2463,130972.93345073101
2464,176408.73604383066
2465,176408.73604383066
2466,130972.93345073101
2467,221844.53863693032
2468,130972.93345073101
2469,130972.93345073101
2470,176408.73604383066
2471,221844.53863693032
2472,176408.73604383066
2473,85537.13085763136
2474,85537.13085763136
2475,221844.53863693032
2476,130972.93345073101
2477,130972.93345073101
2478,130972.93345073101
2479,85537.13085763136
2480,130972.93345073101
2481,130972.93345073101
2482,130972.93345073101
2483,130972.93345073101
2484,130972.93345073101
2485,130972.93345073101
2486,130972.93345073101
2487,130972.93345073101
2488,221844.53863693032
2489,176408.73604383066
2490,130972.93345073101
2491,85537.13085763136
2492,176408.73604383066
2493,130972.93345073101
2494,130972.93345073101
2495,85537.13085763136
2496,176408.73604383066
2497,176408.73604383066
2498,130972.93345073101
2499,85537.13085763136
2500,130972.93345073101
2501,130972.93345073101
2502,130972.93345073101
2503,85537.13085763136
2504,176408.73604383066
2505,221844.53863693032
2506,267280.34123002994
2507,267280.34123002994
2508,267280.34123002994
2509,221844.53863693032
2510,267280.34123002994
2511,221844.53863693032
2512,221844.53863693032
2513,221844.53863693032
2514,267280.34123002994
2515,130972.93345073101
2516,176408.73604383066
2517,130972.93345073101
2518,130972.93345073101
2519,221844.53863693032
2520,221844.53863693032
2521,221844.53863693032
2522,221844.53863693032
2523,130972.93345073101
2524,130972.93345073101
2525,130972.93345073101
2526,130972.93345073101
2527,130972.93345073101
2528,130972.93345073101
2529,130972.93345073101
2530,85537.13085763136
2531,221844.53863693032
2532,221844.53863693032
2533,221844.53863693032
2534,267280.34123002994
2535,267280.34123002994
2536,221844.53863693032
2537,267280.34123002994
2538,221844.53863693032
2539,221844.53863693032
2540,176408.73604383066
2541,221844.53863693032
2542,130972.93345073101
2543,130972.93345073101
2544,85537.13085763136
2545,130972.93345073101
2546,176408.73604383066
2547,176408.73604383066
2548,130972.93345073101
2549,130972.93345073101
2550,358151.94641622924
2551,176408.73604383066
2552,130972.93345073101
2553,85537.13085763136
2554,130972.93345073101
2555,176408.73604383066
2556,85537.13085763136
2557,85537.13085763136
2558,130972.93345073101
2559,130972.93345073101
2560,176408.73604383066
2561,221844.53863693032
2562,176408.73604383066
2563,176408.73604383066
2564,221844.53863693032
2565,130972.93345073101
2566,85537.13085763136
2567,130972.93345073101
2568,176408.73604383066
2569,176408.73604383066
2570,176408.73604383066
2571,85537.13085763136
2572,267280.34123002994
2573,221844.53863693032
2574,267280.34123002994
2575,176408.73604383066
2576,130972.93345073101
2577,130972.93345073101
2578,130972.93345073101
2579,-5334.474328567943
2580,130972.93345073101
2581,85537.13085763136
2582,130972.93345073101
2583,267280.34123002994
2584,176408.73604383066
2585,130972.93345073101
2586,221844.53863693032
2587,221844.53863693032
2588,221844.53863693032
2589,176408.73604383066
2590,221844.53863693032
2591,176408.73604383066
2592,221844.53863693032
2593,267280.34123002994
2594,221844.53863693032
2595,267280.34123002994
2596,267280.34123002994
2597,176408.73604383066
2598,221844.53863693032
2599,358151.94641622924
2600,40101.32826453171
2601,176408.73604383066
2602,85537.13085763136
2603,85537.13085763136
2604,85537.13085763136
2605,85537.13085763136
2606,130972.93345073101
2607,176408.73604383066
2608,130972.93345073101
2609,130972.93345073101
2610,130972.93345073101
2611,85537.13085763136
2612,130972.93345073101
2613,130972.93345073101
2614,130972.93345073101
2615,176408.73604383066
2616,176408.73604383066
2617,130972.93345073101
2618,176408.73604383066
2619,221844.53863693032
2620,176408.73604383066
2621,176408.73604383066
2622,176408.73604383066
2623,267280.34123002994
2624,221844.53863693032
2625,267280.34123002994
2626,176408.73604383066
2627,267280.34123002994
2628,312716.1438231296
2629,358151.94641622924
2630,312716.1438231296
2631,358151.94641622924
2632,312716.1438231296
2633,312716.1438231296
2634,312716.1438231296
2635,176408.73604383066
2636,221844.53863693032
2637,221844.53863693032
2638,221844.53863693032
2639,176408.73604383066
2640,176408.73604383066
2641,85537.13085763136
2642,176408.73604383066
2643,176408.73604383066
2644,130972.93345073101
2645,176408.73604383066
2646,176408.73604383066
2647,176408.73604383066
2648,176408.73604383066
2649,130972.93345073101
2650,221844.53863693032
2651,176408.73604383066
2652,312716.1438231296
2653,267280.34123002994
2654,221844.53863693032
2655,312716.1438231296
2656,312716.1438231296
2657,312716.1438231296
2658,267280.34123002994
2659,267280.34123002994
2660,267280.34123002994
2661,312716.1438231296
2662,312716.1438231296
2663,267280.34123002994
2664,312716.1438231296
2665,312716.1438231296
2666,312716.1438231296
2667,176408.73604383066
2668,221844.53863693032
2669,176408.73604383066
2670,267280.34123002994
2671,221844.53863693032
2672,221844.53863693032
2673,221844.53863693032
2674,221844.53863693032
2675,221844.53863693032
2676,221844.53863693032
2677,176408.73604383066
2678,221844.53863693032
2679,267280.34123002994
2680,267280.34123002994
2681,312716.1438231296
2682,267280.34123002994
2683,312716.1438231296
2684,267280.34123002994
2685,267280.34123002994
2686,267280.34123002994
2687,267280.34123002994
2688,267280.34123002994
2689,267280.34123002994
2690,312716.1438231296
2691,176408.73604383066
2692,176408.73604383066
2693,221844.53863693032
2694,176408.73604383066
2695,221844.53863693032
2696,221844.53863693032
2697,176408.73604383066
2698,176408.73604383066
2699,176408.73604383066
2700,176408.73604383066
2701,176408.73604383066
2702,130972.93345073101
2703,176408.73604383066
2704,130972.93345073101
2705,130972.93345073101
2706,130972.93345073101
2707,130972.93345073101
2708,130972.93345073101
2709,130972.93345073101
2710,130972.93345073101
2711,221844.53863693032
2712,267280.34123002994
2713,221844.53863693032
2714,221844.53863693032
2715,176408.73604383066
2716,221844.53863693032
2717,221844.53863693032
2718,267280.34123002994
2719,130972.93345073101
2720,221844.53863693032
2721,130972.93345073101
2722,130972.93345073101
2723,176408.73604383066
2724,130972.93345073101
2725,130972.93345073101
2726,130972.93345073101
2727,176408.73604383066
2728,176408.73604383066
2729,130972.93345073101
2730,130972.93345073101
